dateCreated,dateModified,entry_id,entry_guid,form,lang,trait,order,rel_order,rel_type,rel_ref,rel_primacy,rel_compform,rel_variant,sense_id,sense_order,sense_gram,sense_gloss_en,sense_gloss_idn,rev_en,rev_id,pict,etym_type,etym_proto,etym_borrowed,x_eno_source,x_eno,x_idn,x_eng,notes_eng,notes_idn,cit_form
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,patoa'_e3b3a847-6d82-4acd-a877-90a22ae05757,e3b3a847-6d82-4acd-a877-90a22ae05757,patoa',eno,stem,,0,_component-lexeme,paku'_07155acf-bded-49e1-9a6d-42cb7acf448b,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kacidė_e434cc32-5ebc-4cd1-beab-654b7fe61e22,e434cc32-5ebc-4cd1-beab-654b7fe61e22,kacidė,eno,stem,,0,_component-lexeme,cidė_0eee0273-64ec-44af-be0b-fd8e2fd95e36,true,Complex Form,,26ea2762-8ae5-41a5-8162-819e67a03063,,Verb,injury,cedera,injury,cedera,,,,,SD_4,Jadi ke'pan ube' kacidė henap.,"Namun, daun puding ini tidak hanya untuk obat cedera.",But it is not just medicine for injuries.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kacidė_e434cc32-5ebc-4cd1-beab-654b7fe61e22,e434cc32-5ebc-4cd1-beab-654b7fe61e22,kacidė,eno,stem,,0,_component-lexeme,cidė_0eee0273-64ec-44af-be0b-fd8e2fd95e36,true,Complex Form,,26ea2762-8ae5-41a5-8162-819e67a03063,,Verb,injury,cedera,injury,cedera,,,,,SD_4,"Kacidė, kakeke' doto, pihia' hai kapĩh, kabit bėde.","(Kalau) kita cedera, tumbuk daun pudingnya. Kita juga bisa peras lalu minum airnya.","If we injure ourselves, then pound the puding leaf. We can also squeeze and drink the liquid.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ėb_e457e093-74c4-463e-b4ca-9848e302c5bd,e457e093-74c4-463e-b4ca-9848e302c5bd,ėb,eno,stem,,0,_component-lexeme,'ėb_4c41dc3c-8929-4654-8282-359595173ba0,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yahbau̇r_e45d4cd4-c165-4580-abab-4c75b9fbefab,e45d4cd4-c165-4580-abab-4c75b9fbefab,yahbau̇r,eno,stem,,,,,,,,756907f0-f678-470d-8035-67963edf0a8a,,Verb,raise,memelihara,raise,memelihara,,,,,SMP_12,Kũhẽ keramba ẽ' kirda'bua' yahbau̇r e'yai.,Kegunaan keramba ini adalah untuk memelihara/membudidayakan ikan.,The use of “keramba” is to raise fish.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,68288ea3-2dc6-4937-826f-d3616632ba04,0,Auxiliary,want,mau,want,mau,,proto,'uboho,,SMP_6,"A buh na'oah kaprap, ari pihia' pe yukdu sekitar Rp 60.000 untuk kaprap Feri maha Rp 15.000 untuk kaprap Perintis.","Jika kalian ingin naik kapal, kalian bisa membayar ongkos sekitar Rp. 60.000 untuk feri atau Rp. 15.000 untuk kapal Perintis.","If you want to travel in a ship, you can give your money (i.e., pay) around IDR 60,000 for the ferry or IDR 15,000 for the “Perintis” vessel.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,68288ea3-2dc6-4937-826f-d3616632ba04,0,Auxiliary,want,mau,want,mau,,proto,'uboho,,SMP_4,A kiharo' ik dakiar pihia' buh paku' sampah i yãhde nahai ya'u a ik kipu̇ yãh bahu̇dia' ẽ'.,Kami mengharapkan kita semua bisa berniat membuang sampah pada tempatnya agar tempat berjualan ini menjadi indah ketika kita melihatnya.,We hope that we are all willing to put the trash in the proper place so that the shops look tidy to see.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,68288ea3-2dc6-4937-826f-d3616632ba04,0,Auxiliary,want,mau,want,mau,,proto,'uboho,,SMP_5,"Na buh pari' kolak, kiki arisan pamahum na'an.”","Ibu mau membuat “kolak”, ada arisan nanti siang.","I (i.e., mother) want to make “kolak”, there is a social gathering later in the afternoon.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,9ab70dde-3055-4626-9a96-6b1df6361c9c,1,Auxiliary,will,akan,will,akan,,proto,'uboho,,SD_3,"A ik hobtoko', ik buh makũhã' lagi emping ean.","Setelah kita menumbuknya, kita akan jemur lagi emping itu.","When we have pounded, we will leave them to dry in the sun again.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,9ab70dde-3055-4626-9a96-6b1df6361c9c,1,Auxiliary,will,akan,will,akan,,proto,'uboho,,SD_9,"Abahai ik yah Batu Lobang ean, ik buh ba'bua' doha.","Jika kita ingin pergi ke Batu Lobang, kita akan gunakan perahu.","If we go to Batu Lobang, we will use a boat.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,9ab70dde-3055-4626-9a96-6b1df6361c9c,1,Auxiliary,will,akan,will,akan,,proto,'uboho,,SMP_5,Ean pihia' hai buh pari' kapa ya'tekora ke' pihia' yah tekora di'iėb ke' pihia' yė'ek kũ'ũãh i eko a kahinu.,Itu bisa juga membuat anak-anak sekolah tidak bisa pergi bersekolah dikarenakan dulunya kendaran tidak bisa lewat di jalan kami.,That (the road is damaged) possibly also would make children going to school could not go to school because the vehicle could not past our road long time ago.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,7e45e15e-d7fc-4d73-8efd-9b01761ae481,2,Preposition,for,untuk,for,untuk,,proto,'uboho,,SMP_12,E'iah mė' ka'u buh pe he Nelayan?,Apa yang bagus untuk diberi kepada nelayan?,What is good to give to the fishermen?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,7e45e15e-d7fc-4d73-8efd-9b01761ae481,2,Preposition,for,untuk,for,untuk,,proto,'uboho,,SMP_5,Kinėn buh pakõ'õã' it mė' ka'u?,Bagaimana untuk tahu pisang mana yang bagus?,How to know which banana is good?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,buh1_e4630c98-9d28-40d3-b020-99e58e1beebc,e4630c98-9d28-40d3-b020-99e58e1beebc,buh,eno,stem,1,,,,,,,7e45e15e-d7fc-4d73-8efd-9b01761ae481,2,Preposition,for,untuk,for,untuk,,proto,'uboho,,SMP_12,"Na'an aba'da' ki mėk e'yai cabai-cabai, da'de e'yai ean pihia' buh bu̇dia' untuk yu̇r i Enggano.","Nanti ketika mereka mendapat banyak ikan Cabai-Cabai, ikan itu bisa dijual untuk kehidupan di Enggano.","When later they get many Cabai-Cabai fish, the caught fish can be sold for their daily life in Enggano.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Apoho_e4664c69-26ef-40c1-ad27-ebc36df93c63,e4664c69-26ef-40c1-ad27-ebc36df93c63,Apoho,eno,stem,,0,_component-lexeme,Apoh_21cae549-98df-4c17-80dd-e43ae87d5e2b,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yabu_e47099d1-2a64-49b8-af11-f4823ce8e7a6,e47099d1-2a64-49b8-af11-f4823ce8e7a6,yabu,eno,stem,,,,,,,,80d3b6f6-42e0-477b-9045-c2c6e8dcaf6f,,Noun,flooring,lantai,flooring,lantai,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,dėb_e4806a5c-e1f5-40f6-9753-4c1f263b12c7,e4806a5c-e1f5-40f6-9753-4c1f263b12c7,dėb,eno,stem,,,,,,,,322ff050-9c40-4b4a-94bc-63701dca7b41,,Noun,goods,barang,goods,barang,,proto,dobu,,SMP_4,"Dėb mė' kirdu̇dia' kidė arkih, tabur, kuro, miya', he dėb-dėb mė' ka'kũhẽ i heo yu̇dak, i yãh bahu̇dia' ẽ' pihia' buh pu'da' yėr.","Barang-barang yang dijual, seperti beras, sabun, gula, minyak dan barang berguna lain untuk kehidupan kita, di tempat berjualan, harganya akan bisa turun.","The goods that are sold, such as rice, soap, sugar, oil, and useful goods for our life, at the shop, their prices may decrease.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,dėb_e4806a5c-e1f5-40f6-9753-4c1f263b12c7,e4806a5c-e1f5-40f6-9753-4c1f263b12c7,dėb,eno,stem,,,,,,,,322ff050-9c40-4b4a-94bc-63701dca7b41,,Noun,goods,barang,goods,barang,,proto,dobu,,SMP_4,Eyėr dėb mė' kirdu̇dia' i yãh bahu̇dia' ẽ' biasode ke' ian yėrde di'iėb ka'u yahu̇dia' eyėr dėb he yãh bahu̇dia'.,Harga barang yang dijual di tempat berjualan ini biasanya murah karena bagus penjualan harga barang oleh tempat berjualannya.,The price for the sold goods at the shop is normally cheap because of good selling of the goods price by the shop.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,dėb_e4806a5c-e1f5-40f6-9753-4c1f263b12c7,e4806a5c-e1f5-40f6-9753-4c1f263b12c7,dėb,eno,stem,,,,,,,,322ff050-9c40-4b4a-94bc-63701dca7b41,,Noun,goods,barang,goods,barang,,proto,dobu,,SD_8,Kamiu : Dėb mė' pihia' yaic a idapo bubatih kak i Enggano,Kamiu: alat yang ditiup untuk menghasilkan suara ketika memanggil dan mengumpulkan masyarakat di Enggano,Kamiu: thing that makes a sound when blown to call people in Enggano,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kunik_e48722b9-c109-477c-ad23-015229396898,e48722b9-c109-477c-ad23-015229396898,kunik,eno,stem,,0,_component-lexeme,kuni_9d4a0c85-8027-4102-b30e-07253aafef14,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kahinėn_e49d9084-72e7-485f-9964-483755cc394f,e49d9084-72e7-485f-9964-483755cc394f,kahinėn,eno,stem,,0,_component-lexeme,inėn_a8c00e9b-0d6f-40c8-87e1-8fb6b8e85625,true,Complex Form,,acf1851b-9080-4d5a-af51-5d78a8599202,,Verb,look for,mencari,look for,mencari,,,,,SMP_3,"Abah ki ya'au, ki kahinėn kidė e'yai, paik, taripa, he pẽ'ẽ.","Jika mereka melaut, mereka akan berburu ikan, lobster, teripang, dan kepiting darat.","If they go to the ocean, they are looking for such things as fish, lobster, sea cucumber, and land crab.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kahinėn_e49d9084-72e7-485f-9964-483755cc394f,e49d9084-72e7-485f-9964-483755cc394f,kahinėn,eno,stem,,0,_component-lexeme,inėn_a8c00e9b-0d6f-40c8-87e1-8fb6b8e85625,true,Complex Form,,acf1851b-9080-4d5a-af51-5d78a8599202,,Verb,look for,mencari,look for,mencari,,,,,SMP_10,Ki kahinėn e'yai ka'bua' kam he eam.,Dia bekerja mencari ikan menggunakan jaring dan pancing.,He looked for fish using (fishing) net and fishing rod.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,apua kahuroro_e4c025c1-b7b0-4515-99ee-1b0591ca8b89,e4c025c1-b7b0-4515-99ee-1b0591ca8b89,apua kahuroro,eno,phrase,,0,_component-lexeme,yẽãp_460f8f1f-8fd7-487d-b098-5fc0ccd5eb18,true,Complex Form,,9b3f8b47-9026-48e1-85d9-11ff1335d83a,,Noun,kind of apua tree,jenis pohon apua,kind of apua tree,jenis pohon apua,224.jpg,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kipãm bak'u_e4cfeac7-5f62-49be-aef9-3712ff41798f,e4cfeac7-5f62-49be-aef9-3712ff41798f,kipãm bak'u,eno,phrase,,,,,,,,f6f0968e-002d-43a5-ad41-2bfe4f8f144e,,Noun,a kind of fish in ricefield,ikan tunggu sawah,a kind of fish in ricefield,ikan tunggu sawah,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,cfbd48e1-0d40-4b73-821a-4c3beb3db356,0,Noun,playing,bermain,playing,bermain,,,,,SD_7,Abi hã henap kak mė' kãhãp ya'itar ani he hã mė' kipihia' yėkė i yãpãũ hĩũ po ean kur pehde yabaku̇' yabadu̇hu̇rde.,"Jika ada seseorang yang ingin bermain dan orang itu bisa berjalan di atas rangkaian buah kelapa itu dari awal hingga akhir,","If there is someone who wants to play and that person can walk on top of the coconuts from start to finish,",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,cfbd48e1-0d40-4b73-821a-4c3beb3db356,0,Noun,playing,bermain,playing,bermain,,,,,SD_7,Teruh ya'itar ani kinė'ė.,"Lalu, bermainnya seperti ini.",Then playing is like this.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,cfbd48e1-0d40-4b73-821a-4c3beb3db356,0,Noun,playing,bermain,playing,bermain,,,,,SMP_7,"“Yar pamimi ya'itar kur yubam ah, Tomas!”",“Jangan kamu bermain terlalu jauh dari rumahmu ya. Tomas!”,"“Don't you play too far from your house, OK, Tomas!”",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,08b8c8e2-d0e0-4466-95f7-f324e22a9ea3,1,Verb,play,bermain,play,bermain,,,,,SMP_7,E'iah mė' ė' kainėn a ė' ke' ya'itar he ka'nėm akėr hari?,Apa yang kamu rasa jika kamu tidak bermain dengan temanmu selama tiga hari?,How do you feel if you do not play with your friends for three days?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,08b8c8e2-d0e0-4466-95f7-f324e22a9ea3,1,Verb,play,bermain,play,bermain,,,,,SD_7,"Ehĩũ po ean kirkehia' abi kipã'ãũ', arib maha apiah henap mė' hobdu'u ki akep ya'itar ean.","Buah kelapa dijejerkan, dan bisa bejumlah sepuluh buah, atau lima buah, atau beberapa saja sesuai kesepakatan sebelum bermain.","Coconuts are lined up, ten, five or just a few, before playing",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,08b8c8e2-d0e0-4466-95f7-f324e22a9ea3,1,Verb,play,bermain,play,bermain,,,,,SMP_3,Kadang a kika'ab ya'itar he ka'anda di'iėm paruha enada ya'kariė.,Kadang kami lupa bermain dengan teman kami karena membantu ibu bekerja.,Sometimes we forgot to play with our friend because of helping our mother working.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,5b0f5bc9-41d2-47ee-84e2-1e11e1df9d57,2,Noun,game,permainan,game,permainan,,,,,SMP_1,"Ya'itar bola i lapangan ean, Aryadi kiku̇da' enide he Herman.","Saat pertandingan (sepak)bola di lapangan, Aryadi memberitahu namanya kepada Herman.","At a soccer game, Aryadi told Herman his name.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,5b0f5bc9-41d2-47ee-84e2-1e11e1df9d57,2,Noun,game,permainan,game,permainan,,,,,SMP_7,Ya'itar e'iah mė' ari ka'itarah a ari ka'itar he ka'an ari?,Permainan apa yang akan kalian mainkan jika bermain dengan teman kalian?,What game will you play if you play with your friends?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'itar_e4e6204c-774d-49a4-a1e2-a0d407aa5161,e4e6204c-774d-49a4-a1e2-a0d407aa5161,ya'itar,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,5b0f5bc9-41d2-47ee-84e2-1e11e1df9d57,2,Noun,game,permainan,game,permainan,,,,,SD_6,Ya'itar kahino ean biasode da'itarah hapu̇' yara parur a dako'aih dop i parur ean.,Tari Semut itu biasanya ditampilkan pada malam terakhir di suatu pesta.,The Ant Dance is normally performed on the last night of a celebration.,,,
2024-12-02T06:10:58Z,2024-12-10T09:32:32Z,kuni'de_e4ef35ed-889b-4b2a-88de-8fb1fafb696b,e4ef35ed-889b-4b2a-88de-8fb1fafb696b,kuni'de,eno,stem,,0,_component-lexeme,kuyit_f899573e-a69b-4391-8ed6-f4f2aeaab9e8,true,Complex Form,,ff82ad31-be1b-4ba6-869c-00ae67f2428f,,Noun,the turmeric,kunyitnya,turmeric,kunyit,,,,,SD_4,"Jadi, adu̇hu̇r ik muna' kuni'de kirdipĩh kuni' ean.","Jadi, setelah kita mengambil kunyitnya, kunyitnya diperas.","So after we take the turmeric, the turmeric is pressed.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,panenek_e4fae28c-babf-437c-862b-060d446a76cb,e4fae28c-babf-437c-862b-060d446a76cb,panenek,eno,stem,,,,,,,,5b540d01-ce6f-40de-81ac-dbc19e8cc0b2,0,Verb,untidy,berserakan,untidy,berserakan,,proto,panẽnẽkĩ,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,panenek_e4fae28c-babf-437c-862b-060d446a76cb,e4fae28c-babf-437c-862b-060d446a76cb,panenek,eno,stem,,,,,,,,6d42d072-5dce-41c6-b388-2f0fa5d78a00,1,Verb,scatter,"berserakan, tersebar",scatter,"berserakan, tersebar",,proto,panẽnẽkĩ,,SD_6,Ean na'an kabhu̇ da panenek.,"Nanti itu berhenti, bubarlah (orang-orang di perayaan).","Later that stops, then the people (in the celebration) disperse (i.e., leaving)",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,p-3_e54c89fb-f503-4672-9b5e-4db61fac08f3,e54c89fb-f503-4672-9b5e-4db61fac08f3,p-,eno,prefix,3,0,_component-lexeme,pa-2_fc0ccf03-6ac6-4c3e-9c41-f14a5e743c33,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,hion_e54f9e0d-ef56-46d8-a2b1-6a45c465a026,e54f9e0d-ef56-46d8-a2b1-6a45c465a026,hion,eno,stem,,,Compare,hiõp_cb766965-7120-445b-9323-2ff5ff9598a7,,,,0119dedb-8203-46b2-8d11-8b4756a70560,,Verb,scratch,menggaruk,scratch,menggaruk,,proto,hĩõnĩ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,aku̇'_e54fd5b4-d2e0-41b6-8f7b-b4b85363fd4e,e54fd5b4-d2e0-41b6-8f7b-b4b85363fd4e,aku̇',eno,stem,,,,,,,,eda786b9-350c-4004-92b1-8713188d73b7,,Verb,arrive,tiba,arrive,tiba,,proto,kė'a,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,nakũhã'_e5651cdf-df37-4214-9d93-2222edc31df6,e5651cdf-df37-4214-9d93-2222edc31df6,nakũhã',eno,stem,,0,_component-lexeme,akũhã'_3acec7d7-6c26-4748-9eb6-022fdf63f0d9,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,koeh_e5670043-bcb7-4fef-8e44-81012d13b942,e5670043-bcb7-4fef-8e44-81012d13b942,koeh,eno,stem,,0,_component-lexeme,kokoeh_3d62ce32-dd0b-4f30-b146-1ddd28e9005e,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,doab_e570a001-e718-4239-bc60-2292ae6d87d4,e570a001-e718-4239-bc60-2292ae6d87d4,doab,eno,stem,,,,,,,,f7d2ac52-e698-43fc-b7ec-8417a4c59156,,Noun,lightning,kilat,lightning,kilat,,proto,doaba,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ara_e5771128-9266-4f91-b8fd-1856c8c4507c,e5771128-9266-4f91-b8fd-1856c8c4507c,ara,eno,stem,,0,_component-lexeme,year_3801e47a-1f50-46b2-ba05-f0489c032d51,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,da'_e5a5e736-6ced-4750-b33c-c44432c0d804,e5a5e736-6ced-4750-b33c-c44432c0d804,da',eno,stem,,0,_component-lexeme,na'_d609c3c6-aa23-420a-b394-8d464599b625,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ma-1_e5a7b06f-8eea-4c5e-a74e-b842c5d0c3e9,e5a7b06f-8eea-4c5e-a74e-b842c5d0c3e9,ma-,eno,prefix,1,0,_component-lexeme,ba-2_bfeee694-9d06-44d1-b5e5-f644563975d0,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,panu̇ka'_e5cb18bc-c36d-44f0-a52c-38b1be437e12,e5cb18bc-c36d-44f0-a52c-38b1be437e12,panu̇ka',eno,stem,,,,,,,,f09794ed-05c0-4a39-b29c-42f2a1377c5e,,Verb,finish up,selesaikan,finish up,selesaikan,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pakom_e5d02b76-d1d4-4c97-8187-b7da5376eb4f,e5d02b76-d1d4-4c97-8187-b7da5376eb4f,pakom,eno,stem,,0,_component-lexeme,pakob_3b35fb49-2615-4d5b-acd8-dc6b2a38e35a,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,paica kurdi_e5d8b12e-1c9b-4a0a-9b7d-b89992f2f1ad,e5d8b12e-1c9b-4a0a-9b7d-b89992f2f1ad,paica kurdi,eno,phrase,,0,_component-lexeme,paic_fc9befc3-60b0-495d-bd41-245969d5a21b,true,Complex Form,,39644fd6-b405-4a7c-8608-0319ff7922cb,,Noun,downward-pointed-blade machetes,parang-parang tunggit,downward-pointed-blade machetes,parang-parang tunggit,,,,,Attire_03_MK,Paica kurdi nide ẽ' yurde da'pu̇ah yur kih,"Parang-parang tunggit (""paic kurdi"") ini, gagangnya kelihatan seperti kepala semut","These kurdi machetes, the head looks like the head of ant",,,
2024-12-02T06:10:59Z,2024-12-09T22:34:23Z,yaro1_e5eef2c8-7e70-4814-965e-a13c2f9e64c5,e5eef2c8-7e70-4814-965e-a13c2f9e64c5,yaro,eno,stem,1,,,,,,,e4eba25b-9a72-4d2e-bbe0-9bd9b56c399f,,Noun,fishing net,jala,fishing net,jala,,borrowed,,Idn.,SMP_10,Pukat hela ean kidė piah yaro mė' ka'pe ba'bua' untuk parai e'yai.,“Pukat Hela” menyerupai jala yang sering digunakan untuk menangkap ikan.,“Pukat Hela” (trawls) appears like a fishing net often used for capturing fish.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kidikė'_e5f57de3-ecca-42c0-b492-2f7e8802d24d,e5f57de3-ecca-42c0-b492-2f7e8802d24d,kidikė',eno,stem,,0,_component-lexeme,kė'_a454c997-f8d9-4934-b005-b879f75c481b,true,Complex Form,,ea44d0d2-c3c8-4119-92e8-359442e57225,,Verb,be inserted,ditancapkan,be inserted,ditancapkan,,,,,SD_10,Kina'ni eyub sarang lebah be yub ẽ' ka'ukuran sekitar abai kaha' meter he kirpari' i yapãũ yũkũn mė' kidikė'.,Rumah tradisional itu disebut rumah “sarang lebah” karena berukuran sekitar 9 meter dan dibuat di atas tiang-tiang yang ditancapkan pada penyangga.,They are called “beehive” houses because the houses measure around 9m and are made on top of posts which are inserted into supports.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pahėm_e5f60461-eef5-4bee-94ac-9a779fe7faf3,e5f60461-eef5-4bee-94ac-9a779fe7faf3,pahėm,eno,stem,,0,_component-lexeme,ėm2_18ee63bf-355e-4f69-816f-e5df094e92f5,true,Complex Form,,92a37a8b-3322-44c7-bc73-12fd84bcb64b,,Verb,wait,tunggu,wait,tunggu,,,,,SMP_6,I keraton a kipu̇ mėk becak pahėm kak bubna'au ani i bakarub Keraton.,"Di Keraton, kami melihat banyak becak di teras depan Keraton menunggu pengunjung yang mau naik ke dalamnya.","At the Palace, we saw many “becak” (cycle ricksaw) waiting for visitor wanting to ride into it in the front terrace of the Palace.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ah2_e615ea7e-28ad-44df-86ba-1026c1094892,e615ea7e-28ad-44df-86ba-1026c1094892,ah,eno,stem,2,,,,,,,c2018848-21d7-4cdc-acad-2f263fc2a61d,0,Particle,Emphasis particle,Partikel penegas,Emphasis particle,Partikel penegas,,,,,SMP_3,"Andi : Õ, na'an kapakob ah!","Andi: OK, nanti kita bertemu lagi!","Andi: OK, later we meet again!",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ah2_e615ea7e-28ad-44df-86ba-1026c1094892,e615ea7e-28ad-44df-86ba-1026c1094892,ah,eno,stem,2,,,,,,,c2018848-21d7-4cdc-acad-2f263fc2a61d,0,Particle,Emphasis particle,Partikel penegas,Emphasis particle,Partikel penegas,,,,,SMP_2,"Ėm pe ah, panika' pe kariė'.","Bekerja dulu lah, selesaikan dulu kerja kami.","I just work first, finishing up the work first.",,,
